date,open,low,high,close,adj_close,volume,shares_outstanding
2008-04-02,111.7,108.97,111.74,109.76,67.27,8375950,1446618000.0
2008-04-03,109.32,108.85,111.68,110.92,67.98,7377333,1446618000.0
2008-04-04,110.95,109.56,111.45,110.67,67.83,5996927,1446618000.0
2008-04-07,111.25,110.73,112.21,111.19,68.15,6465535,1446618000.0
2008-04-08,110.42,110.21,111.74,111.16,68.12,7618332,1446618000.0
2008-04-09,111.38,110.63,112.54,111.63,68.42,7132779,1446618000.0
2008-04-10,112.33,111.74,113.98,113.56,69.6,9570168,1446618000.0
2008-04-11,112.17,110.43,112.62,110.9,67.97,9996413,1446618000.0
2008-04-14,111.09,110.85,112.75,112.12,68.72,8101898,1446618000.0
2008-04-15,111.95,110.46,112.5,112.02,68.65,9039532,1446618000.0
2008-04-16,113.01,112.02,115.17,115.17,70.59,20206314,1446618000.0
2008-04-17,117.01,115.39,118.28,117.67,72.11,19873059,1446618000.0
2008-04-18,118.4,117.73,119.5,118.93,72.89,13065377,1446618000.0
2008-04-21,116.68,116.68,119.03,118.88,72.86,7272629,1446618000.0
2008-04-22,118.42,117.6,118.88,118.23,72.46,5666705,1446618000.0
2008-04-23,118.25,117.25,119.29,118.16,72.42,7942592,1446618000.0
2008-04-24,117.95,117.33,119.41,118.73,72.77,6272548,1446618000.0
2008-04-25,119.02,116.69,119.02,117.67,72.11,6603816,1446618000.0
2008-04-28,117.57,116.29,117.64,116.34,71.3,5863039,1446618000.0
2008-04-29,116.68,116.67,117.78,117.45,71.98,7558396,1446618000.0
2008-04-30,117.92,115.2,118.07,115.39,70.72,8502202,1446618000.0
2008-05-01,115.74,115.74,118.96,118.17,72.43,8608789,1446618000.0
2008-05-02,117.88,116.41,118.55,117.76,72.17,7234764,1446618000.0
2008-05-05,117.36,116.39,117.83,116.66,71.5,6651828,1446618000.0
2008-05-06,116.16,115.47,117.92,117.42,71.96,6182278,1446618000.0
2008-05-07,117.38,117.03,119.48,118.68,73.03,11931513,1446618000.0
2008-05-08,118.74,118.26,119.67,119.43,73.49,10244524,1446618000.0
2008-05-09,118.9,118.19,119.17,118.6,72.98,5756033,1446618000.0
2008-05-12,118.36,118.13,120.45,119.73,73.68,9065473,1446618000.0
2008-05-13,119.8,119.53,121.13,121.01,74.46,10139296,1446618000.0
2008-05-14,121.04,120.65,123.16,121.91,75.02,9297162,1446618000.0
2008-05-15,121.47,121.32,123.02,122.81,75.57,7560383,1446618000.0
2008-05-16,122.81,121.22,122.83,122.2,75.19,6665217,1446618000.0
2008-05-19,122.06,120.51,122.57,120.93,74.41,6678919,1446618000.0
2008-05-20,120.51,118.98,120.51,119.67,73.64,7340514,1446618000.0
2008-05-21,119.55,117.61,120.84,118.18,72.72,8717259,1446618000.0
2008-05-22,118.12,118.12,119.84,119.22,73.36,5262740,1446618000.0
2008-05-23,118.88,118.33,119.42,118.74,73.06,4917769,1446618000.0
2008-05-27,118.56,118.55,121.78,121.72,74.9,7310703,1446618000.0
2008-05-28,121.89,121.41,123.84,123.84,76.21,10329878,1446618000.0
2008-05-29,123.37,123.0,124.27,124.01,76.31,7909329,1446618000.0
2008-05-30,123.54,123.14,124.27,123.74,76.14,9050933,1446618000.0
2008-06-02,123.01,121.13,123.68,121.76,74.92,7948868,1446618000.0
2008-06-03,121.87,121.85,123.33,122.22,75.21,7571157,1446618000.0
2008-06-04,121.64,120.89,122.85,121.94,75.03,6728186,1446618000.0
2008-06-05,121.81,121.61,123.37,122.82,75.58,6436352,1446618000.0
2008-06-06,121.99,119.25,122.5,119.45,73.5,8248965,1446618000.0
2008-06-09,119.87,118.6,120.63,120.33,74.04,5840864,1446618000.0
2008-06-10,119.39,119.15,121.15,120.4,74.09,5631873,1446618000.0
2008-06-11,120.36,117.46,120.36,117.83,72.51,7538731,1446618000.0
2008-06-12,118.4,117.72,119.59,118.4,72.86,7059036,1446618000.0
2008-06-13,118.95,118.69,121.0,120.6,74.21,6673062,1446618000.0
2008-06-16,119.94,119.17,121.55,121.14,74.54,6569089,1446618000.0
2008-06-17,121.51,119.14,121.51,119.6,73.59,5520683,1446618000.0
2008-06-18,119.07,118.26,119.92,118.7,73.04,6918976,1446618000.0
2008-06-19,118.39,116.98,120.1,119.52,73.55,7918429,1446618000.0
2008-06-20,117.72,117.11,119.52,117.34,72.21,10067645,1446618000.0
2008-06-23,117.59,117.02,119.02,118.03,72.63,6121506,1446618000.0
2008-06-24,117.67,116.54,118.79,118.03,72.63,7900333,1446618000.0
2008-06-25,118.23,117.78,120.3,119.1,73.29,7459549,1446618000.0
2008-06-26,118.0,115.45,118.37,115.8,71.26,10157288,1446618000.0
2008-06-27,115.7,113.06,116.68,114.77,70.62,12196778,1446618000.0
2008-06-30,114.71,112.95,114.93,113.32,69.73,8827194,1429149800.0
2008-07-01,112.33,111.47,114.11,114.02,70.16,10532592,1429149800.0
2008-07-02,113.2,112.93,115.25,113.86,70.06,8465487,1429149800.0
2008-07-03,114.67,112.71,115.47,114.28,70.32,6396499,1429149800.0
2008-07-07,114.36,114.36,117.25,116.16,71.48,9551131,1429149800.0
2008-07-08,115.25,115.25,118.54,118.43,72.88,10264712,1429149800.0
2008-07-09,118.75,115.11,119.02,115.11,70.83,9944008,1429149800.0
2008-07-10,115.35,115.35,118.11,117.76,72.46,10516066,1429149800.0
2008-07-11,116.44,115.27,118.3,116.75,71.84,9248104,1429149800.0
2008-07-14,116.44,115.91,118.79,116.19,71.5,8700000,1429149800.0
2008-07-15,115.68,114.63,119.02,117.78,72.48,11203183,1429149800.0
2008-07-16,117.41,116.87,121.31,120.4,74.09,10354145,1429149800.0
2008-07-17,120.83,118.55,121.38,120.96,74.43,12863917,1429149800.0
2008-07-18,120.28,119.9,124.28,124.18,76.41,19160419,1429149800.0
2008-07-21,124.12,122.03,124.19,123.0,75.69,8137462,1429149800.0
2008-07-22,121.89,121.66,124.28,124.28,76.48,11954316,1429149800.0
2008-07-23,124.07,122.65,124.6,123.82,76.19,10700894,1429149800.0
2008-07-24,123.38,123.14,125.17,124.28,76.48,9357830,1429149800.0
2008-07-25,123.33,122.37,124.19,122.88,75.61,7913513,1429149800.0
2008-07-28,122.07,120.58,122.79,120.7,74.27,6377253,1429149800.0
2008-07-29,120.98,120.7,122.53,122.05,75.1,6254452,1429149800.0
2008-07-30,122.49,121.5,123.33,123.19,75.81,6094101,1429149800.0
2008-07-31,122.47,122.12,123.81,122.35,75.29,6126736,1429149800.0
2008-08-01,122.87,120.73,123.61,121.07,74.5,5166926,1429149800.0
2008-08-04,121.19,120.7,122.47,121.95,75.04,6270665,1429149800.0
2008-08-05,121.95,121.49,123.23,123.2,75.81,7290515,1429149800.0
2008-08-06,122.8,122.13,123.81,123.48,76.28,6541475,1429149800.0
2008-08-07,123.48,122.28,124.25,123.37,76.21,6938641,1429149800.0
2008-08-08,123.37,122.02,124.17,123.15,76.07,8955643,1429149800.0
2008-08-11,122.78,120.22,122.78,121.03,74.76,7834958,1429149800.0
2008-08-12,120.47,118.93,120.94,119.71,73.95,7318653,1429149800.0
2008-08-13,119.5,119.26,121.41,120.27,74.29,6127259,1429149800.0
2008-08-14,119.51,119.31,122.61,121.36,74.96,7126398,1429149800.0
2008-08-15,121.48,119.84,121.6,120.8,74.62,5822245,1429149800.0
2008-08-18,120.93,118.24,121.41,119.11,73.58,6244620,1429149800.0
2008-08-19,118.19,116.64,119.3,117.17,72.38,9739934,1429149800.0
2008-08-20,118.07,116.64,118.52,117.12,72.35,7187694,1429149800.0
2008-08-21,116.23,116.2,118.0,117.58,72.63,6605490,1429149800.0
2008-08-22,117.88,117.4,119.84,119.44,73.78,6264703,1429149800.0
2008-08-25,119.01,117.3,119.44,117.46,72.56,6095460,1429149800.0
2008-08-26,117.19,116.16,117.45,117.11,72.34,6504237,1429149800.0
2008-08-27,117.04,116.81,119.36,117.95,72.86,6112615,1429149800.0
2008-08-28,118.6,118.15,119.93,119.1,73.57,5698817,1429149800.0
2008-08-29,118.27,116.28,118.54,116.38,71.89,7485176,1429149800.0
2008-09-02,117.47,112.72,118.55,113.2,69.93,12290291,1429149800.0
2008-09-03,113.14,110.09,113.43,113.14,69.89,11837164,1429149800.0
2008-09-04,112.8,109.85,113.67,109.94,67.91,10599955,1429149800.0
2008-09-05,109.13,108.19,110.03,109.3,67.52,9216724,1429149800.0
2008-09-08,112.81,110.08,113.08,112.13,69.27,10933629,1429149800.0
2008-09-09,112.6,109.94,112.91,109.98,67.94,8479190,1429149800.0
2008-09-10,111.28,110.99,114.67,112.85,69.71,12397401,1429149800.0
2008-09-11,111.47,111.0,114.12,113.96,70.39,10185320,1429149800.0
2008-09-12,113.44,111.68,114.03,113.74,70.26,6940315,1429149800.0
2008-09-15,110.29,110.12,113.2,110.12,68.03,10364082,1429149800.0
2008-09-16,108.73,108.34,112.47,110.95,68.53,14302167,1429149800.0
2008-09-17,109.74,105.75,110.42,106.57,65.83,12863708,1429149800.0
2008-09-18,107.94,106.16,113.37,110.06,67.98,16730770,1429149800.0
2008-09-19,114.33,112.33,118.55,113.62,70.19,15096500,1429149800.0
2008-09-22,113.24,110.92,114.86,111.1,68.63,9250824,1429149800.0
2008-09-23,111.1,109.12,112.97,110.29,68.13,8381389,1429149800.0
2008-09-24,111.79,109.24,112.97,111.34,68.78,6876509,1429149800.0
2008-09-25,112.57,111.01,116.63,114.83,70.93,6840003,1429149800.0
2008-09-26,112.06,111.86,115.69,114.17,70.52,4979483,1429149800.0
2008-09-29,112.28,105.11,113.22,109.43,67.59,10027688,1429149800.0
2008-09-30,110.74,106.89,111.82,111.82,69.07,19865527,1412832200.0
2008-10-01,110.43,103.01,111.66,105.29,65.04,13738582,1412832200.0
2008-10-02,103.71,98.51,105.13,100.13,61.85,11985277,1412832200.0
2008-10-03,100.54,98.5,106.07,98.89,61.09,10081243,1412832200.0
2008-10-06,96.76,92.35,98.47,96.19,59.42,12051384,1412832200.0
2008-10-07,97.04,90.1,98.11,91.44,56.49,11941241,1412832200.0
2008-10-08,87.49,86.02,93.19,86.57,53.47,18807498,1412832200.0
2008-10-09,91.1,84.35,91.12,85.09,52.56,22273106,1412832200.0
2008-10-10,83.57,79.84,87.63,83.89,51.82,25770720,1412832200.0
2008-10-13,86.46,83.13,89.49,88.15,54.46,17888274,1412832200.0
2008-10-14,92.18,87.95,94.65,89.48,55.28,15809453,1412832200.0
2008-10-15,88.69,83.85,91.1,84.41,52.14,11852017,1412832200.0
2008-10-16,85.45,80.64,87.95,87.5,54.05,17019780,1412832200.0
2008-10-17,87.72,83.85,91.69,86.79,53.61,15931312,1412832200.0
2008-10-20,88.15,85.4,89.21,88.44,54.63,10195467,1412832200.0
2008-10-21,88.16,84.67,88.39,84.95,52.48,10163354,1412832200.0
2008-10-22,83.17,77.25,83.74,79.92,49.37,14851213,1412832200.0
2008-10-23,80.39,77.44,82.11,80.64,49.81,12926468,1412832200.0
2008-10-24,75.78,75.35,80.6,78.46,48.47,12852516,1412832200.0
2008-10-27,76.74,75.54,80.78,76.16,47.04,11609659,1412832200.0
2008-10-28,77.82,76.02,83.76,83.44,51.54,14859371,1412832200.0
2008-10-29,83.88,82.46,87.0,84.32,52.09,13275832,1412832200.0
2008-10-30,87.01,84.99,88.34,86.7,53.56,12587355,1412832200.0
2008-10-31,86.9,85.11,90.05,88.88,54.9,10989590,1412832200.0
2008-11-03,88.57,88.12,90.51,88.6,54.73,8039870,1412832200.0
2008-11-04,90.59,88.02,90.59,89.29,55.16,10640958,1412832200.0
2008-11-05,88.84,85.76,89.29,85.98,53.11,9106685,1412832200.0
2008-11-06,83.82,80.57,84.92,81.41,50.58,13098012,1412832200.0
2008-11-07,82.01,80.54,82.9,82.48,51.25,8292479,1412832200.0
2008-11-10,84.12,79.1,84.23,80.18,49.82,10130615,1412832200.0
2008-11-11,79.59,76.72,80.58,79.1,49.15,10474226,1412832200.0
2008-11-12,77.18,76.07,78.78,76.23,47.37,11891346,1412832200.0
2008-11-13,76.12,72.08,80.68,80.51,50.02,15798366,1412832200.0
2008-11-14,79.0,76.0,81.64,76.8,47.72,12576790,1412832200.0
2008-11-17,75.91,73.77,76.23,74.07,46.02,10789804,1412832200.0
2008-11-18,75.65,73.61,77.37,76.56,47.57,13650928,1412832200.0
2008-11-19,76.41,72.4,77.44,72.63,45.13,13186294,1412832200.0
2008-11-20,71.7,67.41,74.94,68.59,42.62,18445896,1412832200.0
2008-11-21,69.54,66.44,73.59,71.59,44.48,20715507,1412832200.0
2008-11-24,72.41,71.7,78.48,76.38,47.46,15714267,1412832200.0
2008-11-25,77.79,74.78,78.78,77.1,47.91,13095606,1412832200.0
2008-11-26,76.02,75.15,78.19,78.08,48.51,8619668,1412832200.0
2008-11-28,77.44,76.58,78.3,78.01,48.47,4088082,1412832200.0
2008-12-01,77.39,73.41,77.78,73.52,45.68,10737190,1412832200.0
2008-12-02,74.38,72.79,76.48,76.33,47.43,9733239,1412832200.0
2008-12-03,75.16,73.6,77.44,77.12,47.92,10206659,1412832200.0
2008-12-04,76.51,72.83,77.28,74.03,46.0,11416044,1412832200.0
2008-12-05,73.4,72.0,77.92,77.05,47.87,11727752,1412832200.0
2008-12-08,78.94,78.14,82.1,81.13,50.41,11691770,1412832200.0
2008-12-09,80.13,78.59,81.68,79.05,49.12,9786794,1412832200.0
2008-12-10,80.26,78.23,81.25,79.22,49.22,8563602,1412832200.0
2008-12-11,77.92,76.26,79.22,77.04,47.87,11173790,1412832200.0
2008-12-12,75.22,74.63,79.29,78.59,48.83,10859258,1412832200.0
2008-12-15,78.88,76.48,79.87,79.13,49.17,9255217,1412832200.0
2008-12-16,79.46,79.23,83.02,82.6,51.32,12091551,1412832200.0
2008-12-17,81.68,80.93,83.43,82.06,50.99,8987232,1412832200.0
2008-12-18,82.0,79.31,82.83,80.31,49.9,8398857,1412832200.0
2008-12-19,80.87,79.32,81.47,79.85,49.61,13701136,1412832200.0
2008-12-22,79.61,76.79,79.78,78.38,48.7,7409132,1412832200.0
2008-12-23,78.73,76.61,79.17,77.06,47.88,6667622,1412832200.0
2008-12-24,77.01,76.41,77.65,76.98,47.83,2526299,1412832200.0
2008-12-26,77.37,77.01,78.2,77.75,48.31,3243960,1412832200.0
2008-12-29,78.13,76.18,78.13,77.68,48.26,6341480,1412832200.0
2008-12-30,78.23,77.94,79.96,79.88,49.63,6040022,1412832200.0
2008-12-31,79.83,79.83,81.26,80.46,49.99,6974414,1406137800.0
2009-01-02,80.2,80.2,83.74,83.53,51.9,7905877,1406137800.0
2009-01-05,82.62,82.39,83.81,83.0,51.57,8698222,1406137800.0
2009-01-06,83.28,82.57,86.43,85.31,53.0,10093377,1406137800.0
2009-01-07,83.97,83.29,84.89,83.93,52.15,8844035,1406137800.0
2009-01-08,83.95,82.2,84.26,83.35,51.79,7564463,1406137800.0
2009-01-09,83.22,80.54,83.65,80.98,50.31,7782554,1406137800.0
2009-01-12,80.85,80.71,82.79,81.94,50.91,8444044,1406137800.0
2009-01-13,81.74,81.06,82.78,81.59,50.69,8009431,1406137800.0
2009-01-14,80.5,78.5,81.09,79.53,49.42,9905620,1406137800.0
2009-01-15,79.67,78.64,81.1,80.42,49.97,12274601,1406137800.0
2009-01-16,80.89,79.43,81.97,81.19,50.44,11762584,1406137800.0
2009-01-20,81.03,78.16,81.19,78.37,48.7,14434905,1406137800.0
2009-01-21,82.55,82.22,87.57,87.4,54.31,26050630,1406137800.0
2009-01-22,85.88,84.24,86.75,86.11,53.5,12918832,1406137800.0
2009-01-23,84.51,83.95,86.71,85.55,53.16,10725370,1406137800.0
2009-01-26,85.82,85.58,88.59,87.57,54.41,10293477,1406137800.0
2009-01-27,87.73,86.52,87.93,87.63,54.45,9121957,1406137800.0
2009-01-28,88.62,87.87,90.76,90.65,56.33,14023931,1406137800.0
2009-01-29,89.46,87.97,90.42,88.44,54.95,9658241,1406137800.0
2009-01-30,88.17,87.24,89.37,87.62,54.44,10059382,1406137800.0
2009-02-02,86.62,85.75,87.82,86.93,54.01,10383014,1406137800.0
2009-02-03,87.06,86.19,89.61,89.37,55.53,9272267,1406137800.0
2009-02-04,89.62,87.78,90.74,88.75,55.14,10658531,1406137800.0
2009-02-05,88.08,87.21,89.1,88.35,54.89,12157553,1406137800.0
2009-02-06,88.44,87.62,92.83,91.91,57.41,13656471,1406137800.0
2009-02-09,91.71,90.55,92.72,92.56,57.81,8541427,1406137800.0
2009-02-10,91.38,88.87,92.56,89.17,55.69,14164200,1406137800.0
2009-02-11,89.37,88.91,91.56,90.98,56.82,11260922,1406137800.0
2009-02-12,90.26,88.15,91.01,90.89,56.77,10373914,1406137800.0
2009-02-13,90.62,89.46,90.99,89.71,56.03,7052550,1406137800.0
2009-02-17,87.7,86.52,88.42,86.68,54.14,9313061,1406137800.0
2009-02-18,87.16,86.46,88.19,87.49,54.64,8883260,1406137800.0
2009-02-19,87.66,84.56,88.11,85.02,53.1,13203344,1406137800.0
2009-02-20,84.18,83.5,85.95,84.89,53.02,12971132,1406137800.0
2009-02-23,85.37,80.49,85.4,80.66,50.38,14131042,1406137800.0
2009-02-24,80.71,80.4,83.25,82.6,51.59,13509404,1406137800.0
2009-02-25,82.22,79.21,83.29,82.12,51.29,13228134,1406137800.0
2009-02-26,83.17,82.53,86.23,85.06,53.13,18224667,1406137800.0
2009-02-27,84.14,84.14,89.18,87.98,54.95,22291515,1406137800.0
2009-03-02,87.16,84.85,87.86,85.13,53.17,15932358,1406137800.0
2009-03-03,86.19,83.36,86.21,83.91,52.41,14376329,1406137800.0
2009-03-04,85.06,83.75,87.23,85.55,53.44,16099718,1406137800.0
2009-03-05,84.25,83.19,86.19,83.63,52.24,15616885,1406137800.0
2009-03-06,83.62,80.12,84.37,82.04,51.24,15884556,1406137800.0
2009-03-09,80.98,79.37,82.98,79.81,49.85,13756783,1406137800.0
2009-03-10,81.37,79.96,83.41,83.41,52.1,16646881,1406137800.0
2009-03-11,83.66,82.91,85.6,84.72,52.92,12367799,1406137800.0
2009-03-12,84.69,83.64,86.62,86.42,53.98,12373343,1406137800.0
2009-03-13,86.42,85.36,86.66,86.39,53.96,9531047,1406137800.0
2009-03-16,87.32,86.56,88.91,87.21,54.47,12336210,1406137800.0
2009-03-17,87.1,86.47,88.82,88.82,55.48,12018226,1406137800.0
2009-03-18,85.48,85.48,88.81,87.91,54.9,18780198,1406137800.0
2009-03-19,88.99,87.49,89.24,88.59,55.33,10354668,1406137800.0
2009-03-20,89.06,88.13,90.82,88.44,55.24,12754819,1406137800.0
2009-03-23,89.58,89.58,94.37,94.37,58.94,12977931,1406137800.0
2009-03-24,93.39,93.23,95.17,93.98,58.7,9776648,1406137800.0
2009-03-25,94.14,91.86,95.47,93.64,58.49,12569782,1406137800.0
2009-03-26,94.14,93.45,94.84,94.44,58.98,11960592,1406137800.0
2009-03-27,91.77,88.67,91.78,90.01,56.22,16469479,1406137800.0
2009-03-30,87.95,87.76,90.57,90.36,56.44,11468344,1406137800.0
2009-03-31,90.78,90.68,94.32,92.63,57.85,15223170,1406137800.0
2009-04-01,91.9,91.49,93.69,93.32,58.28,12774693,1406137800.0
2009-04-02,94.79,94.05,97.5,96.39,60.2,16965074,1406137800.0
2009-04-03,95.34,95.33,98.15,97.72,61.04,11467193,1406137800.0
2009-04-06,96.46,95.6,97.37,97.09,60.64,9225511,1406137800.0
2009-04-07,95.77,94.19,96.08,94.41,58.96,9171746,1406137800.0
2009-04-08,95.08,94.65,97.08,96.74,60.42,7620319,1406137800.0
2009-04-09,97.52,95.84,97.94,97.23,60.73,8382330,1406137800.0
2009-04-13,95.87,94.68,97.18,95.55,59.68,8155871,1406137800.0
2009-04-14,94.72,93.95,95.55,94.9,59.28,6565428,1406137800.0
2009-04-15,93.91,92.2,94.7,94.5,59.02,8539753,1406137800.0
2009-04-16,95.35,94.82,97.44,96.97,60.57,9685437,1406137800.0
2009-04-17,96.73,95.31,97.55,96.82,60.47,10684053,1406137800.0
2009-04-20,95.88,94.85,96.74,96.01,59.97,13100836,1406137800.0
2009-04-21,94.08,93.88,97.97,97.81,61.09,15927128,1406137800.0
2009-04-22,96.72,96.62,99.29,98.04,61.23,12677520,1406137800.0
2009-04-23,98.14,95.41,98.26,96.96,60.56,9874658,1406137800.0
2009-04-24,96.72,95.12,97.11,95.68,59.76,10624745,1406137800.0
2009-04-27,95.23,94.92,97.22,95.55,59.68,9007524,1406137800.0
2009-04-28,94.99,94.89,98.21,97.46,60.87,11621583,1406137800.0
2009-04-29,97.5,97.2,100.38,99.46,62.12,10233750,1406137800.0
2009-04-30,99.95,98.33,101.39,98.67,61.63,11144607,1406137800.0
2009-05-01,99.22,98.41,100.25,100.01,62.46,6520973,1406137800.0
2009-05-04,100.63,100.01,102.06,101.52,63.41,8696339,1406137800.0
2009-05-05,101.34,100.87,102.12,101.19,63.2,7060500,1406137800.0
2009-05-06,100.6,99.15,100.86,100.02,62.8,7877321,1406137800.0
2009-05-07,100.05,97.35,100.19,98.08,61.58,8913384,1406137800.0
2009-05-08,99.02,95.44,99.19,97.03,60.92,12107973,1406137800.0
2009-05-11,96.64,96.51,99.31,98.37,61.77,8632638,1406137800.0
2009-05-12,98.45,97.87,99.79,99.37,62.39,8327834,1406137800.0
2009-05-13,98.36,96.89,98.57,97.76,61.38,8579397,1406137800.0
2009-05-14,97.25,96.34,98.19,96.61,60.66,9879575,1406137800.0
2009-05-15,96.46,96.15,98.54,96.91,60.85,8752300,1406137800.0
2009-05-18,97.51,97.46,100.11,99.98,62.77,7771257,1406137800.0
2009-05-19,99.74,99.43,101.45,100.87,63.33,7404843,1406137800.0
2009-05-20,100.87,99.24,101.32,99.47,62.46,7408923,1406137800.0
2009-05-21,98.54,97.27,98.71,98.3,61.72,7752429,1406137800.0
2009-05-22,98.15,97.28,98.77,97.41,61.16,5853625,1406137800.0
2009-05-26,96.86,96.58,100.98,100.4,63.04,7542915,1406137800.0
2009-05-27,99.75,98.38,100.54,98.4,61.78,7447102,1406137800.0
2009-05-28,98.8,98.16,100.52,100.09,62.84,6409365,1406137800.0
2009-05-29,99.88,99.38,101.82,101.61,63.79,7187903,1406137800.0
2009-06-01,102.24,101.98,103.89,103.6,65.05,8080350,1406137800.0
2009-06-02,102.78,101.97,104.02,102.13,64.12,7369907,1406137800.0
2009-06-03,101.85,100.49,101.91,101.81,63.92,8041648,1406137800.0
2009-06-04,101.5,100.96,102.17,101.65,63.82,5720051,1406137800.0
2009-06-05,102.61,102.06,103.63,102.52,64.37,8017590,1406137800.0
2009-06-08,101.95,100.86,103.23,102.76,64.52,6656535,1406137800.0
2009-06-09,103.39,103.24,104.34,103.38,64.91,8980851,1406137800.0
2009-06-10,104.4,102.34,104.47,103.59,65.04,7926693,1406137800.0
2009-06-11,103.97,103.79,105.77,104.59,65.67,9554478,1406137800.0
2009-06-12,103.63,103.01,104.47,103.45,64.95,7584441,1406137800.0
2009-06-15,102.9,102.52,104.04,102.89,64.6,8961710,1406137800.0
2009-06-16,103.7,102.55,104.34,102.6,64.42,7563626,1406137800.0
2009-06-17,102.73,102.18,103.14,102.29,64.23,7705045,1406137800.0
2009-06-18,102.23,101.45,102.8,101.65,63.82,6492417,1406137800.0
2009-06-19,101.63,100.86,101.96,101.23,63.56,14182714,1406137800.0
2009-06-22,100.55,99.65,101.22,99.92,62.74,7630988,1406137800.0
2009-06-23,100.14,99.23,100.26,99.85,62.69,5389620,1406137800.0
2009-06-24,100.76,99.16,101.8,99.57,62.52,6689379,1406137800.0
2009-06-25,99.14,98.96,102.09,101.4,63.66,7218028,1406137800.0
2009-06-26,101.82,100.43,101.82,101.03,63.43,5363783,1406137800.0
2009-06-29,101.33,100.54,101.51,101.18,63.52,4897163,1406137800.0
2009-06-30,101.04,99.24,101.37,99.83,62.68,7858180,1371184222.0
2009-07-01,100.38,100.12,101.6,100.23,62.93,5792016,1371184222.0
2009-07-02,99.24,97.26,99.34,97.26,61.06,7349928,1371184222.0
2009-07-06,97.1,96.05,97.73,97.18,61.02,6822535,1371184222.0
2009-07-07,96.88,95.63,97.48,95.78,60.14,6993138,1371184222.0
2009-07-08,95.88,95.12,96.72,96.25,60.43,7720317,1371184222.0
2009-07-09,96.67,96.41,98.26,97.59,61.27,6436247,1371184222.0
2009-07-10,96.53,95.41,97.25,96.4,60.52,7809331,1371184222.0
2009-07-13,96.83,95.78,99.09,99.06,62.2,9931038,1371184222.0
2009-07-14,98.87,98.01,99.06,98.71,61.98,5662521,1371184222.0
2009-07-15,100.14,100.0,102.5,102.5,64.36,9099259,1371184222.0
2009-07-16,102.14,102.09,106.09,105.77,66.41,15687803,1371184222.0
2009-07-17,108.42,108.18,110.45,110.34,69.28,21117589,1371184222.0
2009-07-20,109.49,109.36,111.74,111.32,69.89,11173895,1371184222.0
2009-07-21,110.77,110.31,111.89,111.89,70.25,8683578,1371184222.0
2009-07-22,111.07,110.03,112.05,110.49,69.37,9218816,1371184222.0
2009-07-23,110.0,110.0,112.81,111.91,70.27,8850624,1371184222.0
2009-07-24,111.55,111.5,112.95,112.47,70.61,6549006,1371184222.0
2009-07-27,111.81,111.44,112.73,112.46,70.61,5302383,1371184222.0
2009-07-28,111.5,111.22,112.35,112.12,70.4,6048913,1371184222.0
2009-07-29,111.24,110.95,112.12,112.1,70.39,5335541,1371184222.0
2009-07-30,112.81,112.5,114.12,112.68,70.75,7116043,1371184222.0
2009-07-31,112.39,112.39,113.76,112.74,70.79,5574762,1371184222.0
2009-08-03,113.65,113.47,114.68,114.65,71.98,6389177,1371184222.0
