date,open,low,high,close,adj_close,volume
2007-11-20,144.02,142.11,145.53,144.64,106.7,414767500
2007-11-21,143.08,141.67,143.91,141.68,104.52,259012400
2007-11-23,143.07,142.7,144.34,144.13,106.33,77688400
2007-11-26,144.43,140.66,144.88,140.95,103.98,214232000
2007-11-27,141.74,140.95,143.23,142.57,105.17,293897900
2007-11-28,144.19,144.14,147.47,147.13,108.54,258596900
2007-11-29,146.62,146.1,147.72,147.18,108.58,199409900
2007-11-30,149.04,147.33,149.87,148.66,109.67,222908000
2007-12-03,148.19,147.29,148.45,147.68,108.94,146430400
2007-12-04,146.66,146.31,147.54,146.36,107.97,136533900
2007-12-05,147.93,147.83,149.2,148.81,109.78,171130000
2007-12-06,148.63,148.57,151.21,150.94,111.35,154457400
2007-12-07,151.42,150.55,151.5,150.91,111.33,148980100
2007-12-10,151.28,150.86,152.25,152.08,112.19,123914300
2007-12-11,152.14,147.83,152.89,147.91,109.11,250346400
2007-12-12,151.06,147.2,151.77,149.37,110.19,322435600
2007-12-13,148.32,147.3,149.39,149.06,109.96,237551300
2007-12-14,147.93,147.1,149.1,147.17,108.57,159152900
2007-12-17,146.61,144.86,146.87,145.07,107.02,177269400
2007-12-18,146.1,143.96,146.48,145.88,107.62,245569300
2007-12-19,145.94,144.94,146.89,145.88,107.62,198917200
2007-12-20,146.84,145.18,146.86,146.8,108.29,214813800
2007-12-21,147.37,147.09,148.42,148.13,109.85,146084400
2007-12-24,148.82,148.48,149.48,149.23,110.66,45601400
2007-12-26,148.65,148.5,149.68,149.55,110.9,67093100
2007-12-27,149.02,147.32,149.03,147.67,109.51,122981700
2007-12-28,148.54,146.9,148.61,147.3,109.23,116398100
2007-12-31,147.1,146.06,147.61,146.21,108.42,108126800
2008-01-02,146.53,143.88,146.99,144.93,107.47,204935600
2008-01-03,144.91,144.07,145.49,144.86,107.42,125133300
2008-01-04,143.34,140.91,143.44,141.31,104.79,232330900
2008-01-07,141.81,140.1,142.23,141.19,104.7,234991000
2008-01-08,142.08,138.44,142.9,138.91,103.01,326365700
2008-01-09,139.09,137.7,140.79,140.37,104.09,301824900
2008-01-10,139.68,139.37,142.8,141.29,104.78,335701200
2008-01-11,140.78,139.0,141.9,140.15,103.93,267076600
2008-01-14,141.16,140.4,141.86,141.28,104.77,170365500
2008-01-15,139.79,137.9,141.49,138.17,102.46,239940100
2008-01-16,137.36,136.28,139.12,136.98,101.58,378802600
2008-01-17,137.81,132.93,137.88,133.43,98.95,397892600
2008-01-18,134.74,131.1,135.02,132.06,97.93,348561500
2008-01-22,127.21,126.0,132.43,130.72,96.94,435923700
2008-01-23,127.09,126.84,134.19,133.86,99.27,511913000
2008-01-24,134.48,133.31,135.46,134.99,100.1,259949300
2008-01-25,136.51,132.6,136.76,133.04,98.66,269603900
2008-01-28,133.26,132.06,135.52,135.24,100.29,217934600
2008-01-29,136.1,134.88,136.45,135.91,100.79,168968300
2008-01-30,135.58,134.6,138.54,134.91,100.04,334939200
2008-01-31,133.4,133.2,138.54,137.37,101.87,343680800
2008-02-01,137.94,137.52,139.61,139.58,103.51,206843600
2008-02-04,139.21,137.64,139.3,137.82,102.2,124694300
2008-02-05,135.94,133.67,136.25,134.13,99.47,286882500
2008-02-06,134.58,132.41,135.25,133.05,98.67,250792900
2008-02-07,131.8,131.73,134.79,133.93,99.32,297368100
2008-02-08,133.09,132.1,134.22,133.07,98.68,221643500
2008-02-11,133.1,132.04,134.23,133.75,99.18,188576300
2008-02-12,134.91,133.98,136.31,134.99,100.1,256654400
2008-02-13,136.01,135.14,137.06,136.37,101.13,181967800
2008-02-14,136.95,134.79,137.0,135.17,100.24,215207200
2008-02-15,134.5,133.91,135.22,135.14,100.22,154110300
2008-02-19,136.72,134.61,136.89,135.52,100.5,145190000
2008-02-20,133.99,133.76,136.55,135.92,100.79,220085700
2008-02-21,136.66,134.07,137.01,134.79,99.96,201051200
2008-02-22,134.97,132.86,135.85,135.62,100.57,205491000
2008-02-25,135.54,134.78,137.65,137.33,101.84,190107000
2008-02-26,136.75,136.5,138.95,138.36,102.6,212420700
2008-02-27,137.56,137.41,139.14,138.22,102.5,168395800
2008-02-28,137.24,136.55,137.96,136.87,101.5,170831100
2008-02-29,135.6,132.78,135.68,133.82,99.24,252715200
2008-03-03,133.14,132.24,133.81,133.5,99.0,189483500
2008-03-04,132.23,130.99,133.4,132.99,98.62,282513100
2008-03-05,133.42,132.34,134.77,133.83,99.24,270681400
2008-03-06,132.98,130.55,133.22,131.06,97.19,247911700
2008-03-07,129.77,128.58,131.74,129.71,96.19,326434600
2008-03-10,129.84,127.59,129.93,128.0,94.92,235683600
2008-03-11,130.72,128.95,132.72,132.6,98.33,341440600
2008-03-12,132.74,131.16,133.77,131.36,97.41,229161100
2008-03-13,129.61,128.6,132.64,131.65,97.63,351504200
2008-03-14,132.77,127.78,132.81,129.61,96.11,484687800
2008-03-17,126.57,126.07,129.26,128.3,95.14,405311100
2008-03-18,130.62,129.98,133.69,133.63,99.1,334416600
2008-03-19,134.14,130.04,134.65,130.32,96.64,345971600
2008-03-20,130.05,129.26,132.91,132.08,98.42,245320700
2008-03-24,133.31,133.24,135.81,134.72,100.39,208977300
2008-03-25,134.86,133.77,135.55,134.85,100.49,192947200
2008-03-26,134.46,133.11,135.09,133.2,99.26,196934300
2008-03-27,134.2,132.36,134.44,132.78,98.94,225153200
2008-03-28,132.99,131.06,133.36,131.51,98.0,180896100
2008-03-31,131.29,131.09,132.73,131.97,98.34,166692100
2008-04-01,133.61,133.51,136.84,136.61,101.8,254547300
2008-04-02,137.05,135.98,137.67,136.7,101.86,210910800
2008-04-03,135.96,135.71,137.44,137.04,102.12,175884800
2008-04-04,137.12,136.12,137.96,136.89,102.01,204446800
2008-04-07,137.87,136.74,138.57,136.96,102.06,154245500
2008-04-08,136.19,135.95,136.92,136.82,101.95,148937300
2008-04-09,136.61,134.89,136.8,135.83,101.22,195610600
2008-04-10,135.42,134.9,136.67,136.02,101.36,192967800
2008-04-11,134.49,133.01,135.12,133.38,99.39,222973300
2008-04-14,133.19,132.55,133.54,132.93,99.06,160522000
2008-04-15,133.58,132.33,133.69,133.24,99.29,172389200
2008-04-16,134.54,134.52,136.91,136.85,101.98,189268900
2008-04-17,136.02,135.66,137.25,137.05,102.13,179665700
2008-04-18,138.94,138.26,139.56,138.48,103.19,218530600
2008-04-21,138.23,137.85,138.98,138.55,103.24,118587400
2008-04-22,138.19,136.9,138.31,137.94,102.79,162166000
2008-04-23,138.09,137.12,138.78,137.72,102.62,193309000
2008-04-24,138.08,137.04,139.74,138.32,103.07,229381300
2008-04-25,139.4,137.91,139.89,139.6,104.03,190788100
2008-04-28,139.88,139.38,140.25,139.63,104.05,105610200
2008-04-29,139.39,138.61,139.73,139.08,103.64,125514100
2008-04-30,139.29,138.26,140.59,138.26,103.03,208395900
2008-05-01,138.38,138.27,141.12,141.12,105.16,187279500
2008-05-02,142.34,140.56,142.37,141.51,105.45,181585500
2008-05-05,141.05,140.41,141.61,140.83,104.94,118504500
2008-05-06,140.02,139.69,142.2,142.05,105.85,179339800
2008-05-07,141.89,139.13,142.04,139.52,103.97,199267300
2008-05-08,139.74,138.98,140.32,139.16,103.7,178321200
2008-05-09,138.6,138.45,139.39,138.9,103.5,152588200
2008-05-12,139.25,138.73,140.56,140.46,104.67,147865900
2008-05-13,140.8,139.73,140.89,140.48,104.68,159132200
2008-05-14,141.07,140.46,142.2,140.77,104.9,181910800
2008-05-15,141.04,140.83,142.63,142.53,106.21,166927000
2008-05-16,142.86,141.61,142.87,142.66,106.31,204236800
2008-05-19,142.81,142.3,144.3,143.05,106.6,165664400
2008-05-20,142.27,141.0,142.34,141.89,105.73,178552100
2008-05-21,141.81,139.0,142.12,139.49,103.94,252724800
2008-05-22,139.43,139.0,140.17,139.51,103.96,170820400
2008-05-23,139.05,137.52,139.66,137.64,102.57,181376400
2008-05-27,137.8,137.53,139.0,138.66,103.33,168322900
2008-05-28,139.17,138.0,140.0,139.3,103.8,181288100
2008-05-29,139.13,139.08,140.93,140.0,104.32,173927200
2008-05-30,140.47,139.94,140.74,140.35,104.58,117362000
2008-06-02,139.83,138.0,139.86,138.9,103.5,181069900
2008-06-03,139.3,137.23,139.62,138.09,102.9,271965700
2008-06-04,137.7,137.46,139.16,138.02,102.85,246637700
2008-06-05,138.58,138.32,140.89,140.78,104.9,237867100
2008-06-06,139.55,136.22,139.8,136.29,101.56,384276300
2008-06-09,136.86,135.41,137.5,136.62,101.8,228263900
2008-06-10,135.67,135.35,137.1,135.94,101.3,260234900
2008-06-11,135.97,133.93,136.26,133.94,99.81,283890100
2008-06-12,134.6,133.52,135.87,134.45,100.19,252791800
2008-06-13,135.17,134.42,136.52,136.15,101.45,244726900
2008-06-16,135.55,135.46,136.93,136.23,101.51,185832500
2008-06-17,137.07,135.37,137.12,135.57,101.02,191707700
2008-06-18,134.69,133.71,135.52,134.25,100.04,265893000
2008-06-19,134.15,133.5,135.24,134.42,100.17,304204900
2008-06-20,132.84,131.22,133.09,131.58,98.55,289275700
2008-06-23,132.09,131.32,132.23,131.45,98.45,165096400
2008-06-24,131.05,130.19,132.44,131.19,98.26,267300600
2008-06-25,131.72,131.24,133.4,131.81,98.72,287853900
2008-06-26,130.57,128.08,131.42,128.23,96.04,297775000
2008-06-27,128.28,127.04,128.86,127.53,95.51,303423400
2008-06-30,127.89,127.3,128.91,127.98,95.85,258842600
2008-07-01,126.52,125.93,128.47,128.38,96.15,388622000
2008-07-02,128.79,125.95,129.16,126.18,94.5,288064600
2008-07-03,127.11,124.99,127.11,126.31,94.6,239352500
2008-07-07,126.79,123.92,127.34,125.02,93.63,372427300
2008-07-08,124.99,124.2,127.39,127.24,95.3,375973700
2008-07-09,127.5,124.39,127.74,124.79,93.46,336729400
2008-07-10,124.43,123.58,125.79,125.3,93.84,436475700
2008-07-11,123.97,122.49,125.9,123.84,92.75,481124600
2008-07-14,125.26,122.4,125.5,122.72,91.91,322720800
2008-07-15,121.8,120.02,123.49,120.99,90.62,502502500
2008-07-16,121.45,121.1,124.57,123.96,92.84,371642900
2008-07-17,125.14,124.09,126.26,125.2,93.77,375490600
2008-07-18,126.17,125.15,126.42,125.98,94.35,267030100
2008-07-21,126.51,125.19,126.8,126.05,94.41,222863000
2008-07-22,125.15,124.85,127.8,127.48,95.48,296904200
2008-07-23,127.89,127.55,129.15,128.17,95.99,311698400
2008-07-24,128.34,125.16,128.41,125.51,94.0,248634500
2008-07-25,125.89,125.17,126.49,125.48,93.98,219131000
2008-07-28,125.51,123.42,126.06,123.64,92.6,205201300
2008-07-29,123.98,123.64,126.38,126.28,94.58,261505600
2008-07-30,127.11,126.28,128.6,128.53,96.26,354710000
2008-07-31,127.4,126.63,128.57,126.83,94.99,277402100
2008-08-01,127.12,125.46,127.28,126.16,94.49,248690900
2008-08-04,126.04,124.76,126.14,124.99,93.61,188239600
2008-08-05,126.02,124.97,128.56,128.36,96.14,251577600
2008-08-06,128.02,127.48,129.3,128.93,96.56,209555400
2008-08-07,127.96,126.54,128.44,127.01,95.13,246312500
2008-08-08,126.58,126.38,129.93,129.37,96.89,260811700
2008-08-11,129.47,129.23,131.51,130.71,97.9,249425800
2008-08-12,130.28,128.73,130.7,129.35,96.88,213200800
2008-08-13,128.79,127.67,129.65,128.57,96.29,256393200
2008-08-14,127.84,127.75,130.28,129.54,97.02,239555300
2008-08-15,129.93,129.3,130.5,130.17,97.49,181000800
2008-08-18,130.43,127.66,130.48,128.39,96.16,172275100
2008-08-19,127.42,126.53,127.69,126.99,95.11,194673700
2008-08-20,127.39,126.34,127.95,127.58,95.55,225498200
2008-08-21,126.75,126.6,128.44,127.8,95.72,180609800
2008-08-22,128.67,127.8,129.65,129.65,97.1,167715300
2008-08-25,128.8,126.75,129.65,127.02,95.13,171936900
2008-08-26,127.02,126.58,127.87,127.39,95.41,159117200
2008-08-27,127.55,127.3,128.83,128.63,96.34,171032800
2008-08-28,129.28,129.11,130.34,130.19,97.51,167537100
2008-08-29,129.73,128.51,130.14,128.79,96.46,189195800
2008-09-02,130.03,127.52,130.71,127.99,95.86,252364900
2008-09-03,127.88,126.93,128.5,127.88,95.78,251947000
2008-09-04,126.97,123.96,127.23,124.03,92.89,340042500
2008-09-05,123.29,122.0,124.95,124.42,93.19,289503400
2008-09-08,128.04,124.42,128.24,126.99,95.11,364075300
2008-09-09,127.1,122.8,127.36,123.22,92.29,377326800
2008-09-10,123.89,122.55,124.9,123.72,92.66,298916600
2008-09-11,122.12,121.6,125.74,125.51,94.0,375369400
2008-09-12,124.29,123.83,126.21,126.09,94.44,297851200
2008-09-15,121.63,119.89,125.65,120.09,89.94,483607000
2008-09-16,117.2,117.0,122.32,122.1,91.45,581744300
2008-09-17,119.64,116.0,121.85,116.61,87.34,624095600
2008-09-18,118.05,113.8,121.79,120.07,89.93,776114700
2008-09-19,126.7,123.33,128.0,124.12,93.48,501087800
2008-09-22,124.45,120.36,124.75,121.31,91.36,249966500
2008-09-23,120.85,118.28,122.02,118.55,89.28,327470400
2008-09-24,119.35,117.79,120.0,118.93,89.57,311818400
2008-09-25,119.4,118.44,121.91,120.79,90.97,328253000
2008-09-26,118.83,118.51,121.5,120.85,91.02,285917400
2008-09-29,119.14,110.97,119.34,111.38,83.88,459562300
2008-09-30,113.51,110.53,116.8,115.99,87.36,328154400
2008-10-01,115.27,113.95,116.69,116.06,87.41,332783000
2008-10-02,114.95,111.06,115.11,111.85,84.24,365337800
2008-10-03,112.86,109.68,115.45,110.34,83.1,461798000
2008-10-06,107.15,100.64,107.62,104.72,78.87,610637500
2008-10-07,106.84,99.65,107.33,100.03,75.34,540012100
2008-10-08,97.52,96.81,102.18,97.51,73.44,725414800
2008-10-09,99.66,90.25,100.62,90.7,68.31,534485200
2008-10-10,86.76,83.58,93.94,88.5,66.65,871026300
2008-10-13,93.87,89.95,101.35,101.35,76.33,455584000
2008-10-14,104.7,97.11,105.53,99.85,75.2,546268300
2008-10-15,97.46,89.71,97.8,90.02,67.8,484627500
2008-10-16,91.29,86.54,94.77,93.77,70.62,708811200
2008-10-17,91.99,91.65,98.59,93.21,70.2,476649000
2008-10-20,95.35,94.09,99.1,98.81,74.42,321294200
2008-10-21,96.97,95.22,98.64,95.86,72.19,356502000
2008-10-22,93.2,87.53,95.86,90.64,68.26,516168000
2008-10-23,90.29,85.81,92.45,91.69,69.05,634666400
2008-10-24,84.06,84.0,89.92,87.04,65.55,545812600
2008-10-27,85.97,83.7,89.51,83.95,63.23,397288600
2008-10-28,87.34,84.53,94.24,93.76,70.61,639939500
2008-10-29,93.77,92.1,97.17,93.08,70.1,531270100
2008-10-30,95.78,92.9,96.54,96.3,72.53,414582100
2008-10-31,95.08,94.48,98.57,96.83,72.93,411394000
2008-11-03,96.78,95.95,97.69,97.11,73.14,205419400
2008-11-04,99.06,96.71,100.86,100.41,75.62,346793400
2008-11-05,99.2,95.0,100.71,96.19,72.44,387844100
2008-11-06,94.46,90.06,95.44,90.86,68.43,477721900
2008-11-07,91.65,90.5,94.0,93.86,70.69,380391000
2008-11-10,95.21,90.92,95.53,92.63,69.76,301773000
2008-11-11,90.76,88.65,92.14,89.77,67.61,418498200
2008-11-12,88.23,85.12,88.95,85.82,64.63,454330600
2008-11-13,86.13,82.09,91.73,91.17,68.66,753141900
2008-11-14,89.41,86.52,92.06,86.62,65.24,540352300
2008-11-17,86.38,85.16,88.56,85.47,64.37,415254900
2008-11-18,85.15,82.91,87.22,87.08,65.58,523811800
2008-11-19,85.91,80.92,86.87,81.5,61.38,558327600
2008-11-20,80.13,75.05,82.51,75.45,56.82,814180400
2008-11-21,77.46,74.34,80.9,79.52,59.89,718536500
2008-11-24,81.92,80.36,86.99,85.03,64.04,523305300
2008-11-25,87.3,83.82,87.51,85.66,64.51,454112400
2008-11-26,84.3,84.24,89.19,88.97,67.01,370134200
2008-11-28,88.63,88.48,90.13,90.09,67.85,118308100
2008-12-01,87.51,81.86,87.55,82.11,61.84,369927100
2008-12-02,83.47,82.04,85.49,85.27,64.22,469508400
2008-12-03,83.4,83.14,87.83,87.32,65.76,519863500
2008-12-04,86.06,83.74,88.05,85.3,64.24,444173800
2008-12-05,83.65,82.24,88.42,87.93,66.22,471905300
2008-12-08,90.34,88.08,92.38,91.0,68.53,412859300
2008-12-09,90.37,88.98,92.13,89.5,67.4,370790000
2008-12-10,90.32,89.0,91.36,90.11,67.86,396187400
2008-12-11,89.54,87.37,91.0,87.94,66.23,365061000
2008-12-12,85.55,85.2,89.07,88.99,67.02,415060400
2008-12-15,89.02,86.29,89.15,87.75,66.09,256694200
2008-12-16,91.88,88.18,92.02,91.88,69.2,377699500
2008-12-17,90.84,90.06,92.43,90.99,68.53,281819800
2008-12-18,91.4,88.21,91.67,89.29,67.25,374673300
2008-12-19,89.1,88.09,90.62,88.19,66.96,301451300
2008-12-22,88.58,85.49,88.67,87.06,66.1,243759500
2008-12-23,87.53,85.8,87.93,86.16,65.42,221625200
2008-12-24,86.45,86.0,86.87,86.66,65.8,62061600
2008-12-26,87.24,86.5,87.3,87.16,66.18,74767700
2008-12-29,87.24,85.6,87.33,86.91,65.99,127795900
2008-12-30,87.51,86.88,89.05,88.97,67.55,168256300
2008-12-31,89.08,88.87,90.97,90.24,68.52,193987200
2009-01-02,90.44,89.85,93.44,92.96,70.58,227566300
2009-01-05,92.63,91.89,93.66,92.85,70.5,240349700
2009-01-06,93.64,92.68,94.45,93.47,70.97,328260900
2009-01-07,92.0,90.2,92.26,90.67,68.84,280899200
2009-01-08,90.16,89.67,91.09,91.04,69.12,263834400
2009-01-09,91.16,85.36,91.32,89.09,67.64,330953600
2009-01-12,88.84,86.41,88.91,86.95,66.02,277858500
2009-01-13,86.73,86.2,87.88,87.11,66.14,356432300
2009-01-14,85.54,83.16,85.75,84.37,64.06,435491600
2009-01-15,84.12,81.72,85.25,84.4,64.08,532647300
2009-01-16,85.86,83.05,85.99,85.06,64.58,399237200
2009-01-20,84.23,80.05,85.06,80.57,61.17,419855200
2009-01-21,81.94,80.47,84.24,84.05,63.82,364360700
2009-01-22,82.42,81.17,84.04,82.75,62.83,427940300
2009-01-23,80.9,80.57,83.99,83.11,63.1,386800600
2009-01-26,83.59,82.81,85.36,83.68,63.54,317978800
2009-01-27,84.13,83.3,85.15,84.53,64.18,273789700
2009-01-28,86.4,86.07,87.95,87.39,66.35,330007000
2009-01-29,86.11,84.47,87.49,84.55,64.2,294392500
2009-01-30,84.98,82.21,85.4,82.83,62.89,383383600
2009-02-02,81.57,81.31,83.18,82.58,62.7,288233300
2009-02-03,83.1,82.22,84.36,83.74,63.58,278385800
2009-02-04,84.3,83.04,85.37,83.33,63.27,322989300
2009-02-05,82.7,77.73,85.29,84.57,64.21,417679400
2009-02-06,84.86,84.68,87.34,86.98,66.04,366101700
2009-02-09,86.96,86.32,87.74,87.1,66.13,240075200
2009-02-10,86.27,82.45,87.03,83.11,63.1,536212800
2009-02-11,83.45,82.4,84.05,83.6,63.48,324442500
2009-02-12,82.17,81.05,83.82,83.66,63.52,469302200
2009-02-13,83.55,82.74,84.24,82.76,62.84,293998400
2009-02-17,80.16,79.17,82.96,79.22,60.15,478910100
2009-02-18,79.79,78.28,79.94,79.03,60.01,362964800
2009-02-19,79.84,78.02,80.15,78.18,59.36,316867500
2009-02-20,76.73,75.77,78.34,77.42,58.78,477176600
2009-02-23,78.27,74.59,78.27,74.65,56.68,379641400
2009-02-24,75.29,74.7,77.95,77.48,58.83,426260900
2009-02-25,77.14,75.63,78.42,76.87,58.37,461985800
2009-02-26,77.82,75.53,79.67,75.62,57.42,363353900
2009-02-27,74.01,73.81,75.69,73.93,56.13,470510900
2009-03-02,72.52,70.37,73.92,70.6,53.6,426452600
2009-03-03,71.61,69.64,71.7,70.07,53.2,443761000
2009-03-04,71.23,70.07,72.87,71.73,54.46,462753100
2009-03-05,70.1,68.17,71.73,68.8,52.24,485549400
2009-03-06,69.4,67.1,70.45,68.92,52.33,490470000
2009-03-09,67.95,67.73,70.0,68.11,51.71,379905300
2009-03-10,69.51,69.37,72.37,72.17,54.8,406227900
2009-03-11,73.0,71.83,73.75,72.64,55.15,356648300
2009-03-12,72.62,71.97,75.75,75.5,57.32,409702700
2009-03-13,76.01,74.73,76.98,76.09,57.77,337474700
2009-03-16,76.96,75.81,77.97,75.86,57.6,360644900
2009-03-17,76.07,75.45,78.36,78.18,59.36,356814300
2009-03-18,77.81,77.07,80.9,79.93,60.69,473273200
2009-03-19,80.93,78.69,81.0,78.94,59.94,428520400
2009-03-20,78.76,76.53,78.91,76.71,58.67,371078200
2009-03-23,78.74,78.31,82.29,82.22,62.88,419933300
2009-03-24,81.24,80.51,82.36,80.6,61.65,330271000
2009-03-25,81.23,79.06,82.7,81.45,62.3,441775100
2009-03-26,82.25,81.32,83.3,83.11,63.56,422025200
2009-03-27,82.05,81.31,82.53,81.61,62.42,322332300
2009-03-30,79.8,77.96,79.87,78.79,60.26,324108500
2009-03-31,79.56,79.05,81.08,79.52,60.82,364238300
2009-04-01,78.53,78.33,81.42,81.06,62.0,377018300
2009-04-02,83.08,81.13,84.61,83.43,63.81,476230700
2009-04-03,83.49,82.67,84.28,84.26,64.44,284646300
2009-04-06,83.34,82.29,84.28,83.6,63.94,264866600
2009-04-07,82.25,81.51,82.65,81.65,62.45,258947800
2009-04-08,82.06,81.54,82.94,82.53,63.12,230402800
2009-04-09,84.67,84.33,85.82,85.81,65.63,269653500
2009-04-13,84.92,84.58,86.54,85.83,65.65,224847500
2009-04-14,85.03,84.08,85.76,84.35,64.51,276598800
2009-04-15,83.84,83.61,85.42,85.25,65.2,250726100
2009-04-16,85.93,84.77,87.15,86.5,66.16,335202900
2009-04-17,86.83,86.14,87.65,87.08,66.6,262649000
2009-04-20,85.54,83.34,87.05,83.43,63.81,293690100
2009-04-21,82.82,82.75,85.13,85.06,65.06,114090900
2009-04-22,84.29,84.07,86.34,84.54,64.66,340395200
2009-04-23,84.71,83.63,85.42,85.37,65.29,324903700
2009-04-24,86.03,85.69,87.31,86.66,66.28,287703000
2009-04-27,85.68,85.54,87.01,85.84,65.65,289581600
2009-04-28,84.97,84.76,86.59,85.57,65.45,247926300
2009-04-29,86.52,86.3,88.36,87.39,66.84,311505700
2009-04-30,88.55,86.92,89.02,87.42,66.86,301419800
2009-05-01,87.44,86.72,88.21,87.89,67.22,236110300
2009-05-04,88.55,88.38,90.94,90.88,69.51,287120000
2009-05-05,90.57,89.84,90.93,90.57,69.27,243036300
2009-05-06,91.68,90.61,92.2,92.14,70.47,291941000
2009-05-07,93.01,90.28,93.15,90.86,69.49,317728000
2009-05-08,92.03,91.44,93.22,92.98,71.11,299081700
2009-05-11,91.7,91.04,92.11,91.24,69.78,247923600
2009-05-12,91.63,89.85,91.83,90.97,69.58,282431300
2009-05-13,89.74,88.5,90.01,88.68,67.82,269619100
2009-05-14,88.72,88.5,90.12,89.44,68.41,260098700
2009-05-15,89.37,88.15,90.0,88.71,67.85,271502700
2009-05-18,89.55,88.57,91.34,91.23,69.78,241447400
2009-05-19,91.18,90.81,91.97,91.12,69.69,206102200
2009-05-20,91.95,90.41,92.8,90.51,69.22,285722200
2009-05-21,89.46,88.26,89.8,89.21,68.23,258988400
2009-05-22,89.46,88.68,90.0,89.02,68.08,166811900
2009-05-26,88.36,88.32,91.56,91.3,69.83,236318500
2009-05-27,91.44,89.53,91.75,89.67,68.58,246015800
2009-05-28,90.46,89.1,91.34,90.92,69.54,289095000
2009-05-29,91.42,90.68,93.7,92.53,70.77,258641500
2009-06-01,93.67,93.43,95.17,94.77,72.48,276246800
2009-06-02,94.4,94.23,95.37,94.85,72.54,230874500
2009-06-03,94.04,92.76,94.13,93.65,71.63,235310500
2009-06-04,94.0,93.3,94.67,94.53,72.3,210102300
